# constant,binary01,binaryAB,categorical,count,continuous
helloworld,1,A,Y,7,0.10532581195547486
helloworld,0,A,Y,15,0.3305410941930811
helloworld,0,A,X,5,0.05286582701207321
helloworld,0,A,Y,11,0.5316442182607044
helloworld,1,A,Y,18,0.29998826087176533
helloworld,1,A,X,14,0.9448616188359622
helloworld,0,A,Z,10,0.845301748532055
helloworld,0,A,X,17,0.31441795548338036
helloworld,1,A,Z,8,0.5037830314922452
helloworld,0,A,Y,17,0.023522597449729732
helloworld,1,A,X,12,0.6903996714611004
helloworld,1,A,Y,19,0.3605543175876932
helloworld,1,A,Z,6,0.8440588583859914
helloworld,1,A,Y,14,0.48863359586997224
helloworld,1,A,Z,13,0.8550178675370036
helloworld,0,A,Z,16,0.11292852634381167
helloworld,1,A,X,7,0.36553498217508573
helloworld,0,A,Y,18,0.8413838124788677
helloworld,1,A,Y,18,0.5355909316444767
helloworld,0,A,X,8,0.13204217918581906
helloworld,1,A,X,17,0.5281831248278391
helloworld,0,A,Y,19,0.7175739050767367
helloworld,1,A,Y,12,0.41319702672600733
helloworld,1,A,X,7,0.2754109214925895
helloworld,1,A,X,13,0.46279550980955175
helloworld,0,A,Z,10,0.739634405844835
helloworld,0,A,Y,13,0.8095980345327547
helloworld,0,A,Y,18,0.34293966422048294
helloworld,1,A,X,19,0.003537416720284403
helloworld,0,A,X,14,0.2498976137440968
helloworld,1,A,X,19,0.17225534147939014
helloworld,0,A,Y,9,0.3143156376251245
helloworld,0,A,Y,10,0.3633592063895317
helloworld,0,A,Y,6,0.8309527764025763
helloworld,1,A,Z,12,0.7137791274996811
helloworld,1,A,X,8,0.08026356956737501
helloworld,1,A,X,17,0.2251436478765414
helloworld,1,A,Z,5,0.8439739888434089
helloworld,1,A,Y,8,0.22716721262843065
helloworld,0,A,Z,7,0.9724420864820335
helloworld,0,A,X,6,0.39576846311009584
helloworld,0,A,X,19,0.14229696706733663
helloworld,1,A,X,8,0.6207511472078241
helloworld,1,A,Z,17,0.6730209832388809
helloworld,0,A,X,16,0.9219192414970784
helloworld,1,A,Z,16,0.45817755904737323
helloworld,1,A,X,16,0.5970021580309829
helloworld,0,A,Y,19,0.042604223342937564
helloworld,1,A,Z,5,0.993009744314695
helloworld,1,A,Y,7,0.6185312026723918
helloworld,0,A,Y,9,0.6842872101763109
helloworld,0,A,Y,13,0.7742083434532646
helloworld,0,A,Z,18,0.3574584672346316
helloworld,1,A,Y,12,0.966030689770552
helloworld,1,A,X,6,0.3500940652351874
helloworld,1,A,X,6,0.5512492210188913
helloworld,0,A,Y,13,0.3639331590443162
helloworld,1,A,Y,13,0.25141554349043393
helloworld,1,A,X,8,0.2901337298977157
helloworld,0,A,X,14,0.8265926371989666
helloworld,1,A,Y,8,0.7841980487181548
helloworld,1,A,X,19,0.8611385564958816
helloworld,1,A,X,13,0.05041268660075471
helloworld,1,A,Z,18,0.6281913781286432
helloworld,0,A,Z,14,0.0321386880184058
helloworld,1,A,X,17,0.48359844221642145
helloworld,1,A,X,17,0.7550012486127066
helloworld,1,A,Z,7,0.8321484779478969
helloworld,0,A,Y,11,0.16905925179319525
helloworld,0,A,Z,7,0.38929033629656484
helloworld,1,A,X,16,0.7001220251200847
helloworld,0,A,Z,18,0.06661630188341627
helloworld,1,A,X,9,0.7188582037996114
helloworld,0,A,X,15,0.762813550699222
helloworld,0,A,Z,15,0.9883368391524278
helloworld,1,A,X,11,0.7212372362372373
helloworld,1,A,X,14,0.0004827093866296428
helloworld,1,A,Z,19,0.6818930313468112
helloworld,0,A,X,19,0.8306591950546012
helloworld,1,A,Z,15,0.311040234029467
helloworld,1,A,Y,8,0.4850015513659143
helloworld,0,A,X,12,0.26401228220979356
helloworld,0,A,Y,6,0.9706883248551054
helloworld,0,A,X,6,0.570574142490471
helloworld,0,A,X,10,0.29079081514870986
helloworld,1,A,Y,6,0.07270431980100422
helloworld,1,A,X,7,0.523213798252105
helloworld,0,A,X,9,0.3182800721593765
helloworld,0,A,X,18,0.720925241049286
helloworld,0,A,Y,19,0.27023004083972957
helloworld,0,A,Y,18,0.7697499538805805
helloworld,0,A,X,15,0.0383042205317945
helloworld,1,A,Z,17,0.21391725270940487
helloworld,0,A,X,9,0.9674490229683217
helloworld,1,A,X,14,0.3933007072475462
helloworld,0,A,Z,11,0.3209511894224807
helloworld,1,A,Z,16,0.47300158292343164
helloworld,0,A,Z,14,0.9350943579630129
helloworld,0,A,Z,16,0.7153033811942439
helloworld,1,A,Y,19,0.07000040933488605
helloworld,1,A,Y,17,0.13571373425342415
helloworld,0,A,Z,5,0.6997232554503879
helloworld,0,A,Y,19,0.6518884860929051
helloworld,1,A,Y,12,0.8102797486224076
helloworld,1,A,Z,15,0.7425500558548547
helloworld,0,A,Z,14,0.28330614666701504
helloworld,0,A,Z,16,0.26620575475968344
helloworld,0,A,Y,8,0.2942206261468219
helloworld,1,A,Z,12,0.3698648869415013
helloworld,1,A,X,15,0.3181170443487702
helloworld,0,A,Y,13,0.5762286981624217
helloworld,0,A,X,5,0.40647032891363744
helloworld,0,A,Y,5,0.7277188517856462
helloworld,0,A,Y,19,0.1334262387251135
helloworld,1,A,X,15,0.29950574587961154
helloworld,0,A,Y,8,0.5166824229290495
helloworld,1,A,Y,6,0.5049714280320514
helloworld,1,A,Y,18,0.1209417296146944
helloworld,1,A,X,15,0.8886562216038533
helloworld,1,A,X,7,0.8907415465344276
helloworld,0,A,Y,13,0.9188609430760761
helloworld,1,A,Y,10,0.9704742175571509
helloworld,0,A,Y,16,0.7453955098925601
helloworld,0,A,X,12,0.9596722025217749
helloworld,1,A,Z,15,0.32562708765573967
helloworld,1,A,Z,14,0.35878775309451827
helloworld,1,A,Y,13,0.9431043945440719
helloworld,1,A,X,13,0.15277813702060794
helloworld,1,A,Y,19,0.30126377792438663
helloworld,1,A,Y,13,0.29604776592804505
helloworld,1,A,X,14,0.9210361471964487
helloworld,1,A,Y,19,0.4361204349441863
helloworld,1,A,Y,11,0.518611645388908
helloworld,0,A,Y,17,0.7405154161792663
helloworld,1,A,Y,9,0.9852349572230797
helloworld,0,A,Y,6,0.14275188876397094
helloworld,1,A,Y,10,0.5661312703203977
helloworld,0,A,Z,10,0.7838830822066681
helloworld,0,A,Z,7,0.2628318725856713
helloworld,0,A,X,17,0.7555530793406904
helloworld,0,A,Y,14,0.47695628713339155
helloworld,0,A,Z,10,0.0085830719508041
helloworld,1,A,Y,8,0.576872221956584
helloworld,0,A,Y,18,0.6158025589980238
helloworld,0,A,Z,7,0.8595867971745657
helloworld,0,A,Y,16,0.5719490592555322
helloworld,1,A,Y,9,0.44362880377653247
helloworld,0,A,X,7,0.44461941068720834
helloworld,0,A,Y,5,0.6870945279466761
helloworld,1,A,Z,5,0.3361353638277568
helloworld,1,A,X,10,0.4079515046941292
helloworld,1,A,Y,8,0.31629311719169007
helloworld,0,A,Y,14,0.04868288452249858
helloworld,1,A,Z,19,0.21476323835107547
helloworld,1,A,X,12,0.5028267377943249
helloworld,0,A,Y,5,0.9133332807780284
helloworld,1,A,Y,19,0.3073376473855758
helloworld,0,A,X,9,0.40538230585594515
helloworld,0,A,X,16,0.779341728238168
helloworld,1,A,Z,10,0.4475195939045007
helloworld,1,A,Z,15,0.34924249131058926
helloworld,1,A,Y,16,0.243697517112061
helloworld,0,A,X,12,0.32023493278817994
helloworld,0,A,Y,11,0.3910459226141294
helloworld,0,A,X,11,0.3021445625242718
helloworld,1,A,Y,7,0.23513184450095792
helloworld,0,A,X,14,0.7267894663240034
helloworld,1,A,Z,5,0.581623301366815
helloworld,0,A,Z,17,0.8986273710226318
helloworld,1,A,Z,17,0.9556059213470086
helloworld,0,A,Y,12,0.5603518294829141
helloworld,1,A,Z,11,0.21509712657639157
helloworld,0,A,Z,7,0.05323187435230847
helloworld,0,A,Z,5,0.6518984876190762
helloworld,1,A,X,8,0.833898312520538
helloworld,0,A,Z,18,0.7825682555697885
helloworld,1,A,Z,15,0.055210032680307886
helloworld,0,A,X,13,0.28166125765651784
helloworld,1,A,Y,19,0.9889712700893522
helloworld,0,A,X,8,0.4274049537818009
helloworld,1,A,Z,5,0.5440724674630996
helloworld,0,A,Z,9,0.5060076645980649
helloworld,0,A,X,8,0.6926116254518154
helloworld,0,A,Y,9,0.8859241078490389
helloworld,1,A,Z,12,0.5031823724795815
helloworld,1,A,X,12,0.7042418687735646
helloworld,1,A,X,11,0.5523344418186314
helloworld,0,A,Y,9,0.9004266826175095
helloworld,1,A,X,13,0.1516428378883815
helloworld,0,A,Y,7,0.943342518812403
helloworld,0,A,Y,17,0.014309385029901533
helloworld,0,A,Y,16,0.5317571912555662
helloworld,1,A,Z,11,0.03867536220673262
helloworld,1,A,Z,9,0.38017116467964174
helloworld,1,A,Z,10,0.7798507318335027
helloworld,0,A,Y,16,0.06342862403338412
helloworld,1,A,X,5,0.9495201186840297
helloworld,1,A,X,7,0.15035044347516524
helloworld,0,A,Y,14,0.02422322918248354
helloworld,0,A,X,18,0.3095679092941387
helloworld,1,A,Y,16,0.9471612948092618
helloworld,0,A,X,10,0.46436157179750526
helloworld,0,A,X,19,0.37453583316300987
helloworld,1,A,Y,8,0.33107940092021526
helloworld,0,A,X,14,0.5850426310635091
helloworld,1,A,X,14,0.2002321558282869
helloworld,0,A,X,9,0.7702347672521597
helloworld,1,A,Y,9,0.27152569870938525
helloworld,0,A,Z,7,0.5452205534628797
helloworld,0,A,Z,6,0.950876408733544
helloworld,1,A,Y,9,0.897825198940476
helloworld,1,A,X,7,0.1945959723046221
helloworld,0,A,Y,13,0.0889256793661165
helloworld,0,A,Y,17,0.5037422075008767
helloworld,0,A,X,18,0.562741243006519
helloworld,1,A,Z,18,0.4583575046720706
helloworld,0,A,Z,17,0.9845894725788639
helloworld,0,A,Y,7,0.06127747595382893
helloworld,0,A,Z,18,0.8173061820808454
helloworld,0,A,Y,5,0.526577681859179
helloworld,0,A,Z,7,0.5787595564355347
helloworld,1,A,Y,5,0.23864640545025573
helloworld,1,A,Y,15,0.46408585677979164
helloworld,1,A,X,7,0.8017826907922239
helloworld,0,A,X,9,0.4994765111804047
helloworld,0,A,X,10,0.19045155712733686
helloworld,0,A,Y,16,0.9375019264730269
helloworld,1,A,X,13,0.5078569026162852
helloworld,1,A,X,10,0.3814246444888856
helloworld,1,A,Y,5,0.6281322617311489
helloworld,0,A,Z,14,0.2585902932318911
helloworld,0,A,X,16,0.319744148516542
helloworld,1,A,Z,7,0.03377194055613464
helloworld,1,A,Z,12,0.49287559068163767
helloworld,0,A,Z,8,0.5977991322079496
helloworld,1,A,Z,8,0.82204937606293
helloworld,0,A,Z,5,0.17987507991620666
helloworld,1,A,X,15,0.38175638573921034
helloworld,0,A,Y,14,0.2828702453038543
helloworld,0,A,Y,17,0.3307038087219284
helloworld,0,A,X,9,0.6082680970203755
helloworld,1,A,X,8,0.4222511410171115
helloworld,1,A,Z,7,0.16353283543571928
helloworld,0,A,Z,9,0.8032758017746247
helloworld,1,A,Z,14,0.4954423728707288
helloworld,1,A,Z,6,0.9222158809300316
helloworld,1,A,Z,17,0.35088001580001205
helloworld,0,A,Y,6,0.26387841080364116
helloworld,1,A,Y,17,0.5024683077371526
helloworld,1,A,Z,8,0.05025297853708954
helloworld,1,A,Z,13,0.25189001735753613
helloworld,0,A,X,18,0.5363079219457312
helloworld,0,A,Y,18,0.9999823130994288
helloworld,1,A,Z,14,0.16701877394500797
helloworld,0,A,X,8,0.12838436823306554
helloworld,0,A,Z,15,0.4961102674851402
helloworld,0,A,X,10,0.487474763965583
helloworld,0,A,Z,15,0.5925554275635696
helloworld,0,A,X,12,0.9963679870305802
helloworld,0,A,X,9,0.972945489814699
helloworld,1,A,X,14,0.01799858711301361
helloworld,0,A,X,9,0.04267789740204597
helloworld,0,A,Y,12,0.06254816225844029
helloworld,0,A,X,7,0.3030834052763759
helloworld,1,A,Z,11,0.5671089122228197
helloworld,0,A,Y,5,0.6275978345719467
helloworld,1,A,Z,19,0.13903075153548083
helloworld,0,A,Y,11,0.9185748735249362
helloworld,0,A,Y,12,0.44165708525182845
helloworld,0,A,Z,14,0.8739073469906145
helloworld,0,A,X,12,0.38500717385677485
helloworld,1,A,Y,7,0.8275869331952018
helloworld,0,A,X,16,0.6311494740027891
helloworld,0,A,Z,13,0.7164701750562263
helloworld,1,A,Y,18,0.07534784482413903
helloworld,0,A,X,19,0.022820659046070557
helloworld,0,A,X,13,0.12984605621940182
helloworld,0,A,Z,9,0.39925506245692455
helloworld,0,A,Y,6,0.9094938479817656
helloworld,1,A,X,6,0.5889356524545646
helloworld,1,A,Y,9,0.9102779496656671
helloworld,1,A,Z,14,0.08872318339497198
helloworld,0,A,Z,19,0.28054025357350765
helloworld,0,A,Y,17,0.28299751011691465
helloworld,1,A,Y,7,0.31720306987078895
helloworld,1,A,Y,8,0.48674363138117716
helloworld,0,A,Y,13,0.494788824781742
helloworld,1,A,X,8,0.032883899859742605
helloworld,1,A,Z,12,0.7575653312952842
helloworld,1,A,Z,12,0.3058717042110509
helloworld,1,A,Y,6,0.18213798031047523
helloworld,1,A,Z,7,0.8855007969591708
helloworld,1,A,Z,13,0.8246731697884067
helloworld,1,A,X,18,0.6710942082020931
helloworld,0,A,Z,18,0.6306573103953054
helloworld,0,A,Z,5,0.3234840240596515
helloworld,0,A,Y,13,0.1822471660402456
helloworld,1,A,X,16,0.9261680881539575
helloworld,1,A,X,9,0.6910174811612781
helloworld,0,A,Y,5,0.7251407265074775
helloworld,0,A,Z,13,0.6908099133751832
helloworld,1,A,Y,15,0.7451969668849315
helloworld,0,A,X,7,0.8605761633846669
helloworld,0,A,X,10,0.784058581170547
helloworld,0,A,Y,16,0.6668534692276814
helloworld,0,A,Z,19,0.012171899827141064
helloworld,0,A,Y,6,0.19015887924802954
helloworld,0,A,Z,8,0.5454029131810674
helloworld,0,A,Y,9,0.289887996259808
helloworld,1,A,X,6,0.048743039839557856
helloworld,0,A,Y,18,0.6447616875064535
helloworld,1,A,Y,19,0.4498128984115878
helloworld,0,A,Z,18,0.28838416912557985
helloworld,0,A,Y,14,0.21065402819676282
helloworld,1,A,X,12,0.5027857782830468
helloworld,0,A,X,9,0.3762163740379415
helloworld,1,A,Z,7,0.06969137160647154
helloworld,0,A,Y,6,0.11722049368125731
helloworld,1,A,Y,8,0.3898289780523654
helloworld,1,A,X,18,0.139605926925795
helloworld,1,A,Z,19,0.4127920119547833
helloworld,0,A,Y,10,0.9077656207313457
helloworld,1,A,X,7,0.03449645860975803
helloworld,1,A,X,12,0.23714023428721542
helloworld,1,A,Y,17,0.19020910902455357
helloworld,0,A,Z,6,0.3068355600358188
helloworld,0,A,Z,17,0.49030098251889354
helloworld,1,A,Z,12,0.6222028932586586
helloworld,0,A,X,10,0.5379425875822053
helloworld,0,A,X,6,0.8898164216346034
helloworld,0,A,Y,16,0.12066324036754594
helloworld,0,A,X,18,0.4416286074709881
helloworld,0,A,Y,8,0.8167586923304098
helloworld,1,A,Y,9,0.2855036197565467
helloworld,1,A,X,14,0.25994530563297313
helloworld,0,A,X,14,0.8194792179385981
helloworld,1,A,X,16,0.9506292094762901
helloworld,1,A,Y,16,0.11968666912404835
helloworld,0,A,X,15,0.843207953732382
helloworld,1,A,X,17,0.052120376074840435
helloworld,1,A,X,13,0.21718337095999063
helloworld,1,A,X,18,0.7354083073910753
helloworld,0,A,Z,12,0.5475602826266742
helloworld,1,A,Y,5,0.6559016630141851
helloworld,0,A,X,19,0.23284477729940922
helloworld,0,A,Y,15,0.5516126868304602
helloworld,0,A,X,10,0.2588634526235919
helloworld,0,A,X,7,0.2758022117240624
helloworld,1,A,Y,12,0.3277464341560843
helloworld,1,A,Z,7,0.8727878686565729
helloworld,0,A,Y,17,0.5660947988903878
helloworld,1,A,Z,8,0.8005295592054364
helloworld,1,A,X,7,0.9372935878957667
helloworld,0,A,X,6,0.9739666674362503
helloworld,0,A,Y,17,0.9665618031979922
helloworld,0,A,X,5,0.2820314031699005
helloworld,0,A,X,11,0.46421061616125336
helloworld,1,A,Z,9,0.5287213537777904
helloworld,0,A,X,11,0.036971281094292485
helloworld,1,A,X,9,0.7809704531367684
helloworld,0,A,Z,8,0.7043322070002972
helloworld,1,A,Z,15,0.5527237128717493
helloworld,1,A,Z,16,0.8560743647657916
helloworld,0,A,Y,5,0.07946792753971654
helloworld,1,A,X,11,0.6640783953917584
helloworld,1,A,Z,14,0.7564326100526468
helloworld,0,A,X,14,0.7737455039230124
helloworld,0,A,Z,8,0.3563862477440438
helloworld,1,A,X,19,0.4177219868336537
helloworld,0,A,X,7,0.9010185010648818
helloworld,1,A,Z,12,0.9608595722379258
helloworld,0,A,Y,12,0.3197655885719949
helloworld,1,A,X,5,0.11636189858039414
helloworld,0,A,X,11,0.11249689804229146
helloworld,0,A,Y,10,0.2008879037397695
helloworld,0,A,Z,19,0.6952884891191765
helloworld,0,A,Y,11,0.8935550919900522
helloworld,1,A,Y,8,0.21023021884067128
helloworld,0,A,Y,11,0.4568216727413079
helloworld,0,A,X,9,0.1584908843921694
helloworld,0,A,Y,13,0.27026202696847323
helloworld,0,A,X,8,0.4181339946441137
helloworld,1,A,X,15,0.13173384801559318
helloworld,1,A,Y,14,0.540930808567947
helloworld,1,A,X,6,0.35664262396617297
helloworld,1,A,Y,19,0.5846328875779423
helloworld,1,A,Y,6,0.8587651736970665
helloworld,0,A,Y,6,0.14487723404520714
helloworld,1,A,Z,10,0.4057984464886115
helloworld,0,A,Z,12,0.9823412798221951
helloworld,1,A,Z,15,0.5519677807846324
helloworld,0,A,Y,6,0.6708200242037593
helloworld,1,A,X,19,0.5187812119811697
helloworld,0,A,X,8,0.4725029897342464
helloworld,1,A,X,12,0.9735629855052144
helloworld,1,A,X,9,0.8069977053389878
helloworld,0,A,X,6,0.1669564471341093
helloworld,1,A,Z,18,0.7232703895681319
helloworld,1,A,Z,14,0.45234588965818157
helloworld,0,A,X,11,0.9437052209187906
helloworld,1,A,X,13,0.4226890125422519
helloworld,0,A,Z,17,0.8337304726949331
helloworld,0,A,X,9,0.20896108066453012
helloworld,0,A,Z,13,0.6154681778024539
helloworld,0,A,X,12,0.03845788524444449
helloworld,0,A,Y,19,0.9681848396281704
helloworld,0,A,Y,16,0.6628563175216151
helloworld,1,A,X,5,0.27573683434261687
helloworld,0,A,X,15,0.17199733355193958
helloworld,1,A,X,14,0.9417860941911244
helloworld,1,A,Y,13,0.7257177943004947
helloworld,0,A,X,8,0.7890516878375547
helloworld,0,A,X,11,0.163942849634918
helloworld,1,A,Z,17,0.46109412043608566
helloworld,0,A,Y,18,0.44614679112480193
helloworld,1,A,X,7,0.07595750118742961
helloworld,1,A,X,6,0.8812062706211388
helloworld,0,A,Z,17,0.938384065345877
helloworld,0,A,X,16,0.5601018986995235
helloworld,0,A,Y,16,0.5048130756492761
helloworld,1,A,X,19,0.7147567330588804
helloworld,0,A,Z,5,0.21744583407228557
helloworld,1,A,Z,6,0.25574557506758444
helloworld,0,A,X,16,0.24029192582021153
helloworld,1,A,Z,6,0.14089680556934503
helloworld,1,A,Z,12,0.923268496878792
helloworld,0,A,Y,6,0.04847370787904015
helloworld,0,A,Y,12,0.03257795862913071
helloworld,1,A,Z,14,0.44626427628796306
helloworld,0,A,X,8,0.765589136031697
helloworld,0,A,X,10,0.6107775241904393
helloworld,1,A,X,14,0.9067190908757444
helloworld,1,A,Z,12,0.9937622912921148
helloworld,1,A,Z,6,0.21495431486100125
helloworld,0,A,Y,19,0.6297287677008682
helloworld,1,A,Z,17,0.22245302036519754
helloworld,1,A,Z,13,0.5177252696063959
helloworld,1,A,X,6,0.05414463983551654
helloworld,1,A,Y,8,0.24299147181691938
helloworld,0,A,Z,13,0.9923705429751585
helloworld,0,A,Y,5,0.8456328879253758
helloworld,0,A,X,8,0.7926348636605045
helloworld,0,A,X,12,0.5044662560225833
helloworld,1,A,Z,7,0.3576419435636391
helloworld,1,A,X,5,0.41611053086186056
helloworld,0,A,Z,12,0.8835414674174396
helloworld,1,A,Y,19,0.6485190505797479
helloworld,0,A,X,7,0.3103750580319474
helloworld,1,A,Z,14,0.1650311758653069
helloworld,1,A,Y,16,0.4323787363090902
helloworld,0,A,X,14,0.6825339147076672
helloworld,1,A,Y,12,0.8470499273359481
helloworld,0,A,Y,16,0.006378254643063075
helloworld,1,A,X,13,0.18523291649626683
helloworld,1,A,X,11,0.5043547074644341
helloworld,1,A,X,13,0.860600091680313
helloworld,1,A,X,17,0.751469271828503
helloworld,0,A,X,10,0.6545520297789231
helloworld,1,A,Y,9,0.053080143961811155
helloworld,0,A,X,14,0.16664046798751975
helloworld,0,A,X,6,0.7534052974191915
helloworld,1,A,Y,14,0.3242469941574391
helloworld,0,A,Z,8,0.258809411040259
helloworld,1,A,Y,12,0.19737409548648321
helloworld,0,A,Y,12,0.391858548800293
helloworld,1,A,X,12,0.7927001540541335
helloworld,0,A,Y,15,0.28320372575656494
helloworld,1,A,Z,11,0.3701790278350795
helloworld,1,A,X,8,0.8553720428858586
helloworld,1,A,Y,5,0.15646272957034546
helloworld,0,A,Y,17,0.10221354271562921
helloworld,0,A,Z,10,0.6334315523795336
helloworld,0,A,Y,10,0.38829344777103836
helloworld,0,A,Z,11,0.9788706679075135
helloworld,1,A,X,15,0.008859091486285275
helloworld,0,A,Z,5,0.608996739500942
helloworld,0,A,Y,11,0.8244965978744603
helloworld,0,A,Y,7,0.676009844850103
helloworld,1,A,X,15,0.6538862539449866
helloworld,0,A,Y,8,0.14522953219691892
helloworld,1,A,Y,16,0.1333148858968881
helloworld,0,A,X,19,0.5210835930718367
helloworld,0,A,Y,17,0.23334312915719135
helloworld,0,A,X,18,0.9394394510229881
helloworld,0,A,X,8,0.9491318038803158
helloworld,0,A,Z,11,0.2551141164344163
helloworld,0,A,X,7,0.42276460991792275
helloworld,1,A,Y,11,0.07669642840290392
helloworld,1,A,Y,5,0.8410640318306232
helloworld,1,A,Y,17,0.3500567871451231
helloworld,0,A,X,6,0.8473192004074012
helloworld,0,A,X,14,0.27509965225068367
helloworld,0,A,Y,13,0.14223953220316898
helloworld,1,A,Z,11,0.13904323962997256
helloworld,1,A,Z,18,0.6773782319185243
helloworld,1,A,Z,14,0.018502812206024566
helloworld,0,A,Y,7,0.06240908130539313
helloworld,1,A,Z,16,0.9327854698863451
helloworld,0,A,Z,11,0.9636034747954655
helloworld,1,A,X,9,0.45022530293436913
helloworld,1,A,Y,19,0.5992672483791083
helloworld,0,A,X,9,0.6929399885640413
helloworld,1,A,X,15,0.20133748210294133
helloworld,1,A,Z,18,0.061443120391978634
helloworld,0,A,Y,17,0.11699169640018947
helloworld,0,A,X,10,0.1692207214139798
helloworld,0,A,Y,18,0.6526985143767905
helloworld,0,A,Y,10,0.12698991406697446
helloworld,1,A,Y,14,0.7535318764023652
helloworld,0,A,Y,17,0.849413785749848
helloworld,0,A,Y,19,0.03131186571511124
helloworld,1,A,Z,19,0.7943222298823918
helloworld,0,A,Y,8,0.01074851286441214
helloworld,1,A,X,10,0.23180308372558966
helloworld,0,A,X,16,0.2644143744853137
helloworld,1,A,Y,7,0.6543810202750417
helloworld,0,A,Z,5,0.9510534382213386
helloworld,0,A,X,19,0.5678417743292257
helloworld,1,A,Z,14,0.10351465363006729
helloworld,0,A,X,7,0.2878646858174493
helloworld,1,A,X,6,0.4780604981942643
helloworld,0,A,Y,13,0.19727221077574997
helloworld,1,A,Z,5,0.9271291632412222
helloworld,0,A,X,6,0.22806134570071657
helloworld,0,A,X,14,0.2507703313803692
helloworld,0,A,Y,8,0.10207030236286618
helloworld,0,A,X,15,0.6696753933118214
helloworld,0,A,Y,7,0.9348872439658436
helloworld,0,A,Y,8,0.8340487881429146
helloworld,0,A,Y,13,0.37117382415099465
helloworld,0,A,Y,19,0.9833211155691686
helloworld,0,A,Y,14,0.6580256882171714
helloworld,0,A,Z,16,0.4800479961125005
helloworld,1,A,X,9,0.9144963988814228
helloworld,0,A,Z,11,0.9501318930617395
helloworld,0,A,Y,8,0.7588067013012239
helloworld,1,A,X,15,0.654865178877496
helloworld,1,A,Y,8,0.569134506019844
helloworld,1,A,Y,16,0.6662219635750076
